Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
14.33,4,0.2663057945991914610728322104,0.296496205029944,0.283146459788343,0.267607965762697,0.254225621803807,0.404709497543382,0.4234749441359618085493686870,0.2731414357583328085493686870,0.150333508377629,6.0658306492147262453260577355,51.341461831318569878845884996,51.341461352284855417475488287,860629400
14.34,4,0.2662954376865833897558063371,0.296475419428974,0.283125674187373,0.267597558207282,0.254215214248392,0.40456144801735,0.4233258053209064822329802956,0.2730329883220004822329802956,0.150292816998906,6.0636943926450779778718607411,51.334741483297231760558641933,51.334741002691847393716659208,861230000
14.35,4,0.2662851095738532111914510869,0.296454678788629,0.283104933547028,0.267587179592569,0.254204835633679,0.404413626576256,0.4231768971714797555850604810,0.2729246915753097555850604810,0.15025220559617,6.0615614401162989170297846117,51.328028016552281256997601051,51.328027534374362997511477255,861830600
14.36,4,0.2662747982121857046871737968,0.296433969015851,0.28308422377425,0.267576817810828,0.254194473851938,0.404266005251396,0.4230281908040261303788532571,0.2728165167505021303788532571,0.150211674053524,6.0594313779004697730993907676,51.321315208190416587137836131,51.321314724437915372739121373,862431100
14.37,4,0.2662645066877812235734211838,0.296413295409577,0.283063550167976,0.267566475963349,0.254184132004459,0.404118615362299,0.4228797178314186656030302824,0.2727084955763526656030302824,0.150171222255066,6.0573046588186832563802406346,51.31461206407964536177666045,51.314611578752213428690484218,863031700
14.38,4,0.2662542429517812075514586242,0.296392664048888,0.283042918807288,0.267556162040153,0.254173818081263,0.403971429302223,0.4227314511382171061987577785,0.2726006010533191061987577785,0.150130850084898,6.0551808944708664011288728319,51.307910814571331063726552536,51.307910327667165889343452386,863632300
14.39,4,0.2662439860003805739869295206,0.296372055883185,0.283022310641584,0.267545854934732,0.254163510975842,0.403824477209092,0.4225834194600291310887868642,0.2724928620329071310887868642,0.150090557427122,6.0530604964642925655588031827,51.301216159240319648633550055,51.301215670758517589725302007,864232900
14.40,4,0.2662337587850586340314546531,0.296351490530075,0.283001745288474,0.267535577710792,0.254153233751901,0.403677708996001,0.4224355742004147615554494063,0.2723852300345777615554494063,0.150050344165837,6.0509427687062184880986615114,51.294526240045816342444283142,51.294525749985069536179704955,864833400
14.41,4,0.2662235483915480963143314905,0.296330958747627,0.282981213506026,0.267525317390917,0.254142973432027,0.403531178536031,0.4222879684565370503701788154,0.2722777582713910503701788154,0.150010210185146,6.0488284717575081748759180382,51.2878410422730680465632466,51.287840550632138581017542136,865434000
14.42,4,0.2662133657712834824080535740,0.296310469051344,0.282960723809744,0.267515084980093,0.254132741021203,0.403384849843651,0.4221405669245362588251563887,0.2721704115553862588251563887,0.14997015536915,6.0467170999276050122331569857,51.28115998539909177179084446,51.281159492176586335984648583,866034600
14.43,4,0.2662031919205007137779498517,0.296290004395285,0.282940259153683,0.267504861381632,0.254122517422741,0.403238752912743,0.4219933983361659147444715195,0.2720632187342169147444715195,0.149930179601949,6.0446090647685757104699397779,51.274483093726719976122233077,51.274482598921287992657083537,866635200
14.44,4,0.2661930448354426059037840309,0.296269580000966,0.282919834759366,0.267494664679773,0.254112320720883,0.403092846172975,0.4218464222841574335168190395,0.2719561395165134335168190395,0.149890282767644,6.0425037874889596277997822357,51.267811548171493910753274605,51.267811051781966062264412913,867235700
14.45,4,0.2661829165123652164013539284,0.296249190854087,0.282899445612487,0.267484486831636,0.254102142872746,0.402947173215911,0.4216996819041064217515687721,0.2718492171537684217515687721,0.149850464750338,6.0404018859606061505652685818,51.261147631459462653905449894,51.261147133485120569240201814,867836400
14.46,4,0.2661728149475307246599708715,0.296228843079601,0.282879097838,0.267474335872584,0.254091991913694,0.4028017064408,0.4215531500897513128924385506,0.2717424246556213128924385506,0.14981072543413,6.0383029719149746369799146383,51.254488435962021944487737766,51.254487936401604764839038597,868436900
14.47,4,0.2661627221372145664481789996,0.296208519582247,0.282858774340647,0.267464193710857,0.254081849751967,0.402656460730055,0.4214068404947485857000050605,0.2716357757916285857000050605,0.14977106470312,6.0362072409262864733863046288,51.247830710550278898622910944,51.247830209401940887490663773,869037500
14.48,4,0.2661526561219316478091746894,0.296188237406912,0.282838492165312,0.267454078475185,0.254071734516295,0.40251141995089,0.4212607382146004408649322392,0.2715292557731884408649322392,0.149731482441412,6.0341144795033353419549315742,51.241179894546577646670559232,51.241179391809457103148978909,869638000
14.49,4,0.2661426078094474130104458896,0.296167988343902,0.282818243102301,0.267443981028874,0.254061637069984,0.402366597679101,0.4211148562193541467588214266,0.2714228776862501467588214266,0.149691978533104,6.0320248734283619811144252987,51.234537667042680421990882197,51.234537162716240963039410467,870238700
14.50,4,0.2661325872403592120092915045,0.296147781418889,0.282798036177289,0.267433911461618,0.254051567502728,0.40222197834614,0.4209691796079862734920777498,0.2713166267456872734920777498,0.149652552862299,6.0299382092599410730352788238,51.22789744075992064579188947,51.227896934842396926710260061,870839200
14.51,4,0.2661225734109780078323607700,0.296127594844502,0.282777849602901,0.267423848667024,0.254041504708134,0.402077552950585,0.4208236978811896929253230857,0.2712104925680906929253230857,0.149613205313099,6.0278543366065603280170535709,51.22125649373437157876682677,51.22125598622347306574566403,871439800
14.52,4,0.2661125873176262098692126210,0.296107451949908,0.282757706708308,0.267413813744082,0.254031469785192,0.401933352648697,0.4206784437466914851402802789,0.2711045079770874851402802789,0.149573935769604,6.0257737239719124563593109634,51.214624141350728733338580411,51.21462363224593219648828899,872040400
14.53,4,0.2661026190005627326817551075,0.296087343396567,0.282737598154967,0.26740379668435,0.25402145272546,0.401789387369993,0.4205334264583979302250281510,0.2709986823424849302250281510,0.149534744115913,6.0236965039084824923185896235,51.207998862835521623800670091,51.207998352136053485380961083,872641000
14.54,4,0.2660926683682109490398647379,0.296067266350485,0.282717521108885,0.267393797395804,0.254011453436914,0.40164561790571,0.4203886067053659866602541793,0.2708929764692369866602541793,0.149495630236129,6.0216221133284591461944509744,51.201375644179180755558394515,51.201375131883276869348444344,873241500
14.55,4,0.2660827344609089026448458870,0.296047219317621,0.282697474076021,0.267383814914089,0.254001470955199,0.401502036714645,0.4202439768605444603871132245,0.2707873828461914603871132245,0.149456594014353,6.0195504429823944522434336378,51.194760957555089026280323009,51.194760443662181090478218675,873842100
14.56,4,0.2660728283187628487669101961,0.296027217025351,0.282677471783751,0.267373860333295,0.253991516374405,0.401358695367805,0.4200995893966458495317308480,0.2706819540619588495317308480,0.149417635334687,6.0174822444865284447220762347,51.188152430778672071343785189,51.188151915287815822579478148,874442800
14.57,4,0.2660629388505875266247159486,0.29600724448325,0.282657499241649,0.267363922508004,0.253981578549113,0.40121553926823,0.4199553888040247584689189211,0.2705766347227957584689189211,0.149378754081229,6.0154167227238018339299401906,51.181543262938668360011677331,51.181542745847607125895588621,875043300
14.58,4,0.2660530661401932721088274780,0.295987305636919,0.282637560395317,0.267354001522435,0.253971657563544,0.401072623633311,0.4198114304407996959684187184,0.2704714803027166959684187184,0.149339950138083,6.0133546706408083301665869259,51.17494270741255987926350461,51.17494218872080282663447766,875643800
14.59,4,0.2660432210966565473332145597,0.295967407348625,0.282617662107025,0.267344108339007,0.253961764380117,0.40092988944534,0.4196676559117120483063162011,0.2703664325223640483063162011,0.149301223389348,6.0112952517871239676885550626,51.168341212928695091925788352,51.168340692633922364924326484,876244400
14.60,4,0.2660333838035656172727318115,0.295947530777653,0.282597785536052,0.267334222943924,0.253951878985033,0.400787354179043,0.4195240813346587162641606388,0.2702615076155317162641606388,0.149262573719127,6.0092386970345854567954060255,51.161750172178116268101885004,51.161749650280132805392012903,876845100
14.61,4,0.2660235721702529806585381169,0.295927695555005,0.282577950313405,0.267324363334088,0.253942019375198,0.400645040574677,0.4193807307638923790287170814,0.2701567297523733790287170814,0.149224001011519,6.0071853509350524796576328339,51.155163485748297504477843301,51.155162962245836151326511322,877445600
14.62,4,0.2660137782800875575295960181,0.295907892382152,0.282558147140552,0.26731452155416,0.25393217759527,0.400502929701536,0.4192375846661885221715177118,0.2700520795155615221715177118,0.149185505150627,6.0051349336956064507468881123,51.148576476899520119297233194,51.148575951790375974972580505,878046100
14.63,4,0.2660040120859880680421111314,0.295888132788904,0.282538387547303,0.267304707605725,0.253922363646835,0.400361043064976,0.4190946652987960512158408135,0.2699475792782460512158408135,0.14914708602055,6.0030877641279383761906420828,51.142002188183078791156736655,51.14200166146754630160394269,878646800
14.64,4,0.2659942515411189801070115472,0.295868392383013,0.282518647141413,0.267294899334143,0.253912555375253,0.400219349439407,0.4189519398106728657839389733,0.2698431963052818657839389733,0.149108743505391,6.001043371675501966288456168,51.135431317973353888729946324,51.135430789649937949711235641,879247400
14.65,4,0.2659845177285182025433072793,0.295848691967065,0.282498946725464,0.267285117925545,0.253902773966654,0.400077842600011,0.4188094034432768576412509201,0.2697389259540288576412509201,0.149070477489248,5.999001688177243931339891788,51.128858606631570411425678998,51.128858076697805511725585041,879847900
14.66,4,0.2659748016013116965436096478,0.29582902593305,0.28247928069145,0.267275354288817,0.253893010329927,0.399936572674978,0.4186671058114961353308173957,0.2696348179552701353308173957,0.149032287856226,5.9969634243140423056014875684,51.122298284206193297766172191,51.122297752662314475495830759,880448400
14.67,4,0.2659651021128700739134707365,0.295809389433156,0.282459644191556,0.267265607372214,0.253883263413324,0.399795485414743,0.4185249924597472569877608544,0.2695308179693232569877608544,0.148994174490424,5.9949278000671487993728049297,51.115738070311049040988669007,51.115737537154939554820247819,881049100
14.68,4,0.2659554193459017864509227679,0.295789786539068,0.282440041297468,0.267255877258849,0.253873533299959,0.399654637855639,0.4183831205694506394884827736,0.2694269832935076394884827736,0.148956137275943,5.9928956345000761229534052951,51.109190584912109593409212759,51.109190050144086645914351449,881649700
14.69,4,0.2659457632537374805297375932,0.295770223153303,0.282420477911703,0.267246173950721,0.253863829991831,0.399513971023074,0.4182414317214147596369606281,0.2693232556245317596369606281,0.148918176096883,5.9908660908196009585137816869,51.102638234127451713056008026,51.10263769774448989857981804,882250200
14.70,4,0.2659361238328652035649460752,0.295750690373029,0.282400945131429,0.267236487395403,0.253854143436513,0.399373501708061,0.4180999420447187955347201628,0.2692196512073707955347201628,0.148880290837348,5.9888394000576770444825639276,51.096092415617996839570633081,51.096091877619183515399804699,882850800
14.71,4,0.2659265000797813102521775456,0.295731189271293,0.282381444029692,0.267226816584486,0.253844472625596,0.399233259712,0.4179586813430201259727009854,0.2691161999615831259727009854,0.148842481381437,5.9868159891203057390732678393,51.089559718126436171055458361,51.089559178512161195284845392,883451400
14.72,4,0.2659168939909937924630792291,0.295711718955662,0.282361973714061,0.267217163524239,0.253834819565349,0.399093203511486,0.4178176081318109608601223229,0.2690128605185599608601223229,0.148804747613251,5.9847952637856970765424320449,51.08302184012548926284443652,51.083021298892660616505826202,884052000
14.73,4,0.2659073145630169433986756920,0.295692291855409,0.282342546613809,0.267207537255168,0.253825193296278,0.398953381252443,0.4176767713067543832826359864,0.2689096818898643832826359864,0.14876708941689,5.9827779244326610911465951651,51.076497081792059709085815943,51.076496538941098024522772866,884652500
14.74,4,0.2658977407923740053988082584,0.295672880956364,0.282323135714764,0.267197916671093,0.253815572712203,0.398813709183711,0.4175360854362920261042068685,0.2688065787598340261042068685,0.148729506676458,5.9807627473442061692283414244,51.069972035555964674275219412,51.069971491084632382968200666,885253100
14.75,4,0.2658882036755985865253944995,0.295653522549877,0.282303777308277,0.267188332920115,0.253805988961225,0.398674259769464,0.4173956253396360720313610594,0.2687036260635830720313610594,0.148691999276053,5.9787508042266736690011866438,51.063449372474510009730325538,51.063448826381201479309655208,885853700
14.76,4,0.2658786732092327201999076333,0.295634187081933,0.282284441840333,0.267178755852065,0.253796411893175,0.398535042587962,0.4172553985101289624479636091,0.2686008314103499624479636091,0.148654567099779,5.9767422024142289768077150485,51.056939541153343374592583104,51.056938993438402203925134554,886454300
14.77,4,0.2658691593898269357006560060,0.295614879015744,0.282265133774144,0.267169195512375,0.253786851553485,0.398395977458963,0.4171153252741826908445485210,0.2684981152424486908445485210,0.148617210031734,5.974735800666859450861442457,51.050423327502477300810411625,51.050422778162557496579463297,887054900
14.78,4,0.2658596712139398190582025159,0.295595612388,0.282245867146399,0.267159660941594,0.253777316982704,0.398257135514881,0.4169754775700856629256498745,0.2683955496140646629256498745,0.148579927956021,5.9727326294246128014619302935,51.043922401265311014398703142,51.04392185030123037386302706,887655400
14.79,4,0.2658501896781405917246041112,0.295576368269896,0.282226623028296,0.26715013304337,0.25376778908448,0.398118519818643,0.4168358571328977834665260365,0.2682931363761557834665260365,0.148542720756742,5.9707327135403757389087399806,51.037420824897616427635088356,51.037420272307182897865385003,888256000
14.80,4,0.2658407338213379410389311731,0.295557161119445,0.282207415877845,0.267140630949706,0.253758286990816,0.397980062860955,0.4166963976263139173730140872,0.2681908093083199173730140872,0.148505588317994,5.9687351028166402974584101408,51.030924129340702832313638137,51.030923575122713802436200111,888856600
14.81,4,0.2658313055553966105843470785,0.295537997342788,0.282188252101187,0.267131156581816,0.253748812622926,0.397841828712162,0.4165571634114762582958626419,0.2680886328875952582958626419,0.148468530523881,5.9667407191588151874105021954,51.024435511827464633890733126,51.024434955981385844972670659,889457200
14.82,4,0.2658218819192988563956875591,0.295518853917142,0.282169108675541,0.267121686866409,0.253739342907519,0.397703818900316,0.4164181544067276302694587002,0.2679866071482236302694587002,0.148431547258504,5.9647495613972747669785319686,51.017953374495549971718880765,51.017952817020559959654473848,890057700
14.83,4,0.2658124849096493029726202313,0.295499747662326,0.282150002420726,0.267112243907646,0.253729899948756,0.397565957083922,0.4162792956298265704114181985,0.2678846572238615704114181985,0.148394638405965,5.9627605554904810985481064812,51.011465379512891755596063373,51.011464820405711392343767995,890658300
14.84,4,0.2658031045651635743470240367,0.295480674340853,0.282130929099253,0.267102817695536,0.253720473736646,0.397428326163154,0.4161406694834165663604433160,0.2677828656330545663604433160,0.148357803850362,5.960774881769441864289718756,51.00499191105948697964007623,51.004991350320847805133258522,891258900
14.85,4,0.2657937387981960495802687229,0.295461628913963,0.282111883672363,0.267093406132225,0.253711062173335,0.397290884154384,0.4160022337346503782959271179,0.2676811902588513782959271179,0.148321043475799,5.9587919352931224505459530171,50.998519489798731165458171643,50.998518927426727157713756618,891859500
14.86,4,0.2657843906895288760885343087,0.295442617002971,0.28209287176137,0.267084012313559,0.253701668354669,0.397153667065374,0.4158640246957034498490574998,0.2675796675293284498490574998,0.148284357166375,5.9568122361951638915733478849,50.992052135210824179510024711,50.99205157120438056934237233,892460000
14.87,4,0.2657750681517617220541105567,0.295423643868173,0.282073898626573,0.267074644190829,0.253692300231939,0.397016636135461,0.4157260040672692543852866620,0.2674782592610772543852866620,0.148247744806192,5.9548352358784092216284419818,50.985592942259109144871242318,50.985592376617686893229720424,893060600
14.88,4,0.2657657602235864339226764548,0.295404698241067,0.282054952999467,0.267065290749128,0.253682946790238,0.396879788122689,0.4155881678292383387646336156,0.2673769615498883387646336156,0.14821120627935,5.9528608767590451510107967302,50.979137418842448959481482083,50.979136851564657907351583715,893661200
14.89,4,0.2657564699434806109865597048,0.295385783892202,0.282036038650602,0.267055955041791,0.253673611082901,0.396743133177089,0.4154505263699377805528988723,0.2672757848999867805528988723,0.148174741469951,5.9508893076388803900199735533,50.972684250618588451369480472,50.972683681702794521510843523,894261800
14.90,4,0.2657471942244081147100561879,0.295366899804423,0.282017154562821,0.267046633966688,0.253664290007797,0.396606701223507,0.4153131094703637883907055845,0.2671747592082677883907055845,0.148138350262096,5.9489209550992902968694882741,50.966233614155137294346158427,50.966233043599793918703621635,894862300
14.91,4,0.2657379341466259223986694612,0.295348041830098,0.281998296588498,0.267037328609356,0.253654984650466,0.396470417386257,0.4151758421479013537045051358,0.2670738096080163537045051358,0.148102032539885,5.9469547450934149339449479143,50.959791655509186940521540557,50.959791083313806643670708258,895463000
14.92,4,0.2657286906649950154384502151,0.2953292194885,0.2819794742469,0.267028039929328,0.253645695970438,0.396334404041796,0.4150388471449335298882787947,0.2669730589575115298882787947,0.148065788187422,5.9449924357763963073738226957,50.953355948678088287612645817,50.953355374841898799734152571,896063600
14.93,4,0.2657194727346082585670958271,0.295310432854431,0.28196068761283,0.267018776925483,0.253636432966592,0.396198533255629,0.4149019968438270659034972164,0.2668723797550230659034972164,0.148029617088804,5.9430321991603031555847424426,50.946919592419107010308695369,50.946919016939851349238162787,896664100
14.94,4,0.2657102704354097346833897779,0.295291677330342,0.281941932088741,0.267009529629259,0.253627185670368,0.396062882184942,0.4147653678931068435975535994,0.2667718487649708435975535994,0.147993519128136,5.9410751331543794847051773733,50.940495173455739650132500271,50.94049459633366669511825839,897264600
14.95,4,0.2657010937224537520323211973,0.295272961008302,0.281923215766701,0.267000308044388,0.253617964085497,0.395927423142335,0.4146289332372925133409140792,0.2666714390477775133409140792,0.147957494189515,5.9391208502174433571207345151,50.934069129284306856856852115,50.934068550517054847257185589,897865300
14.96,4,0.2656919225510265836163843373,0.295254263131119,0.281904517889519,0.266991092028142,0.253608748069252,0.395792148043963,0.4144926833642818523510446356,0.2665711412072368523510446356,0.147921542157045,5.9371692140986368070879524874,50.927650217730307641963231158,50.927649637317158017397553649,898465900
14.97,4,0.2656827670007620799507980776,0.295235594053336,0.281885848811736,0.266981891709443,0.253599547750553,0.395657059762647,0.4143566218621955146407482820,0.2664709589473705146407482820,0.147885662914825,5.9352202761940295449063927137,50.921233081771906353438063948,50.92123249971113613227190996,899066400
14.98,4,0.2656736370269073998187254305,0.295216966434135,0.281867221192534,0.266972717092216,0.253590373133326,0.395522195920976,0.4142207871450347014543251072,0.2663709307980767014543251072,0.147849856346958,5.9332745867436559287895710167,50.914826941824669556906264195,50.914826358116373362831433964,899667000
14.99,4,0.2656645216262008798545330307,0.29519836629599,0.281848621054389,0.266963557119397,0.253581213160507,0.395387515140541,0.4140851369601643073944518077,0.2662710146226203073944518077,0.147814122337544,5.9313315405230983450800716182,50.908419897077567294003336356,50.908419311719503133616221697,900267600
15.00,4,0.2656554327541852324709706562,0.295179805946974,0.281830060705374,0.266954423804987,0.253572079846097,0.395253021207219,0.4139496759428053331558460393,0.2661712151721213331558460393,0.147778460770684,5.9293912039270341519914103403,50.902019675946417043246461526,50.902019088937843138167250596,900868200
15.01,4,0.2656463484900820795284107262,0.295161263334519,0.281811518092918,0.266945295121022,0.253562951162131,0.395118714538389,0.4138144029710114138215407586,0.2660715314405324138215407586,0.147742871530479,5.9274535608847640598231486056,50.895625295934112492714345011,50.895624707274097691562174492,901468700
15.02,4,0.2656372897893945902620278223,0.295142758800814,0.281793013559213,0.266936192125471,0.25355384816658,0.394984584162564,0.4136793085190211025965274299,0.2659719540179911025965274299,0.14770735450103,5.9255184749498047788748478367,50.889229386129293137411877553,50.889228795815477936008997408,902069400
15.03,4,0.2656282366488947178650581780,0.295124275832607,0.281774530591007,0.266927094717295,0.253544750758405,0.394850682089419,0.4135444433179098547386105805,0.2658725337514708547386105805,0.147671909566439,5.9235866727912833434030466556,50.882844847946796607068630303,50.882844255979369754806273132,902669900
15.04,4,0.2656192090653625697598992323,0.295105832387931,0.28175608714633,0.266918022991055,0.253535679032165,0.394716977063466,0.4134097774410152979511282008,0.2657732408302092979511282008,0.147636536610806,5.9216577257413504637073064871,50.87646747008570004983539773,50.876466876464008288419581311,903270500
15.05,4,0.2656101960355858349234290949,0.295087415566023,0.281737670324422,0.266908965889735,0.253526621930844,0.394583443104037,0.4132752840710470731954236781,0.2656740485528150731954236781,0.147601235518232,5.9197312496706444980011431494,50.870087940430458344706340397,50.870087345152034210161941442,903871000
15.06,4,0.2656012085563617174160461245,0.295069040001699,0.281719294760099,0.266899934463903,0.253517590505013,0.394450131082344,0.4131410149761676813929877423,0.2655750088033496813929877423,0.147566006172818,5.9178079861034415086701636686,50.863717770804624158240631962,50.863717173869273265778346208,904471700
15.07,4,0.2655922366244947207069883934,0.295050690292445,0.281700945050844,0.266890918661451,0.253508574702561,0.394316964835054,0.4130068931041515699446739865,0.2654760446454855699446739865,0.147530848458666,5.9158868313479228539278838653,50.857349707605711841123146921,50.857349109011740378327224775,905072200
15.08,4,0.2655832692367967961173932581,0.295032360771388,0.281682615529788,0.266881907425388,0.253499563466498,0.394184021830577,0.4128729953393974256439565165,0.2653772330795214256439565165,0.147495762259876,5.913968886692004568030842362,50.850984597131083019731593133,50.850983996877085482239413045,905672800
15.09,4,0.2655743273900893084035568482,0.29501407012634,0.281664324884739,0.266872921855205,0.253490577896315,0.394051266843452,0.4127392878458480724621360619,0.2652785403852990724621360619,0.147460747460549,5.9120536674698673612786005817,50.84463049841966773305066687,50.844629896505744032363849488,906273400
15.10,4,0.2655654101218602441140136285,0.294995817128601,0.281646071887001,0.266863960983683,0.253481617024793,0.393918696168147,0.4126057668412871570196919240,0.2651799628965001570196919240,0.147425803944787,5.9101411195052369439707199468,50.838275163818803968778060177,50.838274560242678698399890551,906874000
15.11,4,0.2655564983475731822587758967,0.294977582368327,0.281627837126726,0.266855005632967,0.253472661674077,0.393786307156725,0.4124724283302669831780710021,0.2650814967335749831780710021,0.147390931596692,5.9082311855675393503637390789,50.831924449441994851856805613,50.831923844202515767472530429,907474500
15.12,4,0.2655476111047861145804333370,0.294959387406876,0.281609642165276,0.266846074933704,0.253463730974814,0.393654133901962,0.4123393078265592206724438962,0.2649831775261982206724438962,0.147356130300361,5.9063243743541669386711738009,50.82558490260595478783024394,50.825584295703333480951584402,908075100
15.13,4,0.2655387393903526194813325417,0.294941221131976,0.281591475890375,0.266837159838725,0.253454815879835,0.393522147187394,0.4122063754097160070032751403,0.2648849754698180070032751403,0.147321399939898,5.9044202572861864473216539359,50.819248254136541264110645391,50.819247645569302616003980556,908675700
15.14,4,0.2655298722415767034666365818,0.294923072347407,0.281573327105806,0.266828249331728,0.253445905372838,0.393390344824814,0.4120736281158528868550948250,0.2647868877164478868550948250,0.147286740399405,5.9025187919091075584856725044,50.812914186377799877441725215,50.812913576144417364789005018,909276300
15.15,4,0.2655210395743847326416044877,0.294904971036349,0.281555225794749,0.266819373474922,0.253437029516032,0.393258724634246,0.4119410658618243392556726948,0.2646889142988443392556726948,0.14725215156298,5.9006199770319999824627909312,50.806582706094523209536366996,50.806582094193493627178348107,909876800
15.16,4,0.2655122124261520243266108359,0.294886887829101,0.2815371425875,0.266810503164062,0.253428159205172,0.393127283835821,0.4118086838258058247663298823,0.2645910505110788247663298823,0.147217633314727,5.8987237435872990774665250367,50.800258208932711764205763952,50.800257595363368773631157696,910477400
15.17,4,0.2655033998340459120703052786,0.294868832712351,0.28151908747075,0.266801647480504,0.253419303521614,0.392996035059269,0.4116764953033999223644078686,0.2644933097646549223644078686,0.147183185538745,5.8968302820204675819255046457,50.793934906795236137423296416,50.793934291555803306819766477,911078000
15.18,4,0.2654946217143374548347320895,0.294850824108769,0.281501078867168,0.266792826437905,0.253410482479015,0.392864954853538,0.4115444781857786342604230809,0.2643956700666426342604230809,0.147148808119136,5.8949392756459135019671999775,50.787620012239837952911764285,50.787619395329928317033378885,911678600
15.19,4,0.2654858481042640141804497101,0.294832835593557,0.281483090351957,0.266784009926993,0.253401665968103,0.39273409696049,0.4114126842405924289708823092,0.2642981833005924289708823092,0.14711450094,5.8930514659806072239341952571,50.781308924621897763777009897,50.781308306040309672376462821,912279200
15.20,4,0.2654770800408584934516502953,0.294814866249546,0.281465121007946,0.26677519898987,0.25339285503098,0.392603433324849,0.4112810854169266333297361035,0.2642008215314876333297361035,0.147080263885439,5.891166451224791782083029105,50.775004810777618202285297841,50.775004190523723991124220776,912879700
15.21,4,0.2654683464407340271332392755,0.294796943592698,0.281447198351098,0.266766422684546,0.253384078725656,0.392472940879566,0.4111496606233399035702672504,0.2641035637837869035702672504,0.147046096839553,5.8892839292658225627562857462,50.768703029217761574057193193,50.768702407289999635406613334,913480300
15.22,4,0.2654596173810098339499748947,0.294779038353926,0.281429293112325,0.266757650941823,0.253375306982933,0.392342632116814,0.4110184202798672949002367763,0.2640064205934222949002367763,0.147011999686445,5.8874040493597202481244582001,50.762405554310436962257917103,50.76240493070765291764460402,914080900
15.23,4,0.2654509117785263284814877968,0.294761169762222,0.281411424520621,0.266748902771041,0.253366558812151,0.392212509513942,0.4108873681991672790410284882,0.2639093958889522790410284882,0.146977972310215,5.8855268661187789005731534898,50.756116815225096872907164142,50.756116189946997734625262684,914681500
15.24,4,0.2654422217102084908315205229,0.294743328994543,0.281393583752943,0.266740170210383,0.253357826251493,0.392082561032882,0.4107564917570334136941743947,0.2638124771620704136941743947,0.146944014594963,5.8836521987146028783158874402,50.749824997649464887768553297,50.749824370693459471492653878,915282000
15.25,4,0.2654335471329846158448071544,0.294725519287821,0.281375774046221,0.266731453216567,0.253349109257677,0.39195283358438,0.4106258379757369016908099501,0.2637157115509449016908099501,0.146910126424792,5.8817807206916115395661758701,50.743543468923951535492046384,50.743542840290126800499897797,915882600
15.26,4,0.2654248850039984186043527943,0.294707732159959,0.281357986918359,0.266722748731857,0.253340404772967,0.391823249703238,0.4104953289870992479176897401,0.2636190213032982479176897401,0.146876307683801,5.8799113166702926227526486044,50.737265090420035457494069414,50.7372644601069598026518342,916483200
15.27,4,0.2654162483998832654763531941,0.294689985867733,0.281340240626133,0.266714069896829,0.253331725937939,0.391693882095648,0.4103650385937316338927189496,0.2635224803376396338927189496,0.146842558256092,5.8780450437951934860888214658,50.730990937556417919004139952,50.730990305562990624968551503,917083800
15.28,4,0.2654076162777473421233542832,0.294672257502444,0.281322512260843,0.266705395565696,0.253323051606806,0.391564706289214,0.4102349407848216940432155484,0.2634260627590546940432155484,0.146808878025767,5.8761815294888844877882102731,50.724722831497023027926142967,50.724722197822467984071120499,917684400
15.29,4,0.2653990085949166738613317317,0.294654565195527,0.281304819953926,0.266696745793371,0.25331440183448,0.391435694076616,0.4101050086865461114954880113,0.2633297418096221114954880113,0.146775266876924,5.8743203888122290141933992539,50.718458814285912554634506127,50.718458178929045680856492815,918284900
15.30,4,0.2653904144277301505326505607,0.29463690019089,0.281287154949289,0.266688109602778,0.253305765643887,0.3913068776027,0.4099752737546540696918797430,0.2632335490609860696918797430,0.146741724693668,5.8724620723356000995609270267,50.712196460689234389451714122,50.712195823648421619007393396,918885600
15.31,4,0.2653818457334782744332446640,0.294619272670547,0.281269527428946,0.266679499009676,0.253297155050785,0.391178230224102,0.4098457101209447809201119587,0.2631374587608487809201119587,0.146708251360096,5.8706062095243714541903550154,50.705945287096675232178514077,50.705944648372138796117855722,919486100
15.32,4,0.2653732805091595291855764188,0.294601661234976,0.281251915993376,0.266670891903474,0.253288547944584,0.3910497628817,0.4097163272068895336557476159,0.2630414804465765336557476159,0.146674846760313,5.8687529353311341123382218425,50.699692457454263994121247676,50.699691817043701969965444771,920086700
15.33,4,0.2653647397517821470097362400,0.29458408773042,0.281234342488819,0.266662309383851,0.253279965424961,0.390921485515037,0.4095871364517355364824923234,0.2629456256733175364824923234,0.146641510778418,5.8669024136110617843040889308,50.693447385324809084834740056,50.693446743227799183131337813,920687200
15.34,4,0.2653562034189690805104221827,0.294566530260185,0.281216785018583,0.266653731310428,0.253271387351537,0.390793373710965,0.4094581119743673312018667016,0.2628498686758563312018667016,0.146608243298511,5.8650542736445105043444949001,50.687203401057675654178660617,50.687202757272462526986887308,921287900
15.35,4,0.2653476905865778097760794800,0.294549012282389,0.281199267040789,0.266645176852337,0.253262832893447,0.390665488135443,0.4093293159293221159446259756,0.2627542717246271159446259756,0.146575044204695,5.863209405729629306715978376,50.680968770083064724014979922,50.680968124609606849175368929,921888400
